protID	matched	geneID	cov1	cov4	cov9	cov14	rpkm1	rpkm4	rpkm9	rpkm14	nsaf1	nsaf4	nsaf9	nsaf14	nadjspc1	nadjspc4	nadjspc9	nadjspc14
GRMZM2G155253	x	GRMZM2G155253	323.5	5319.365092	6305.601741	9418.078157	26.24191827	431.5002905	511.5025827	763.9828044	0	0	0.000703928	0.000381938	0	0	0.000408858	0.000205228
GRMZM2G155384	x	GRMZM2G155384	1710	863.7113423	467.3296573	606.9762162	35.7873822	18.07600463	9.780412315	12.70297651	0.000300834	9.85454E-05	4.12034E-05	0	0.001165298	0.000405236	0.000174433	0
GRMZM2G155437	x	GRMZM2G155437	349.8833333	190.8124198	27.28481546	88.75498298	21.54089603	11.74754584	1.67981529	5.464283887	0.00011467	0	0	0	9.42609E-05	0	0	0
GRMZM2G155580	x	GRMZM2G155580	803	199.3619434	79.58433583	106.541346	23.47752906	5.828799279	2.326828839	3.114978266	3.71977E-05	0	0	0	7.7912E-05	0	0	0
GRMZM2G155662	x	GRMZM2G155662	1824	1911.361211	518.7333102	471.2575721	89.07081793	93.33690046	25.33114048	23.0127727	0.000269605	0.000212872	1.96207E-05	0	0.000260175	0.000217689	2.07658E-05	0
GRMZM2G155709	x	GRMZM2G155709	885	235.5403286	126.2042309	146.770651	24.6978942	6.573276968	3.522009879	4.095961593	1.49111E-05	0	0	0	2.9217E-05	0	0	0
GRMZM2G155911	x	GRMZM2G155911	301.3333333	750.2254605	373.65498	462.2686065	10.06508827	25.058912	12.48076446	15.44062277	1.60157E-05	0	3.51024E-05	1.9223E-05	1.9478E-05	0	4.43931E-05	2.16469E-05
GRMZM2G155931	x	GRMZM2G155931	3801.916667	1735.896044	281.8938059	568.9573126	278.4867	127.1526977	20.64844726	41.67557006	0.00018378	7.40349E-05	6.71334E-05	0	9.93377E-05	4.37609E-05	3.77342E-05	0
GRMZM2G156068	x	GRMZM2G156068	2369	1950.205372	1454.436354	1317.399216	132.331932	108.9381362	81.24456424	73.58969335	0.00088789	0.000675132	0.000358824	0.000129755	0.000975306	0.000768059	0.000423901	0.000129881
GRMZM2G156110	x	GRMZM2G156110	2957.25	1476.744558	235.2739108	450.0377189	129.9140122	64.874397	10.33574359	19.77046436	0.001896025	0.001423761	0.000688516	0.000248574	0.000914127	0.000710565	0.000353727	0.00011519
GRMZM2G156145	x	GRMZM2G156145	1153	572.189723	232.6645883	294.8675427	20.7817023	10.3131626	4.193552654	5.314700339	3.27689E-05	0	0	0	8.95672E-05	0	0	0
GRMZM2G156158	x	GRMZM2G156158	212	47.98396346	91.06535477	100.7943025	6.709354533	1.518591617	2.882027127	3.189927878	4.61251E-05	0	0	0	9.34944E-05	0	0	0
GRMZM2G156227	x	GRMZM2G156227	1028.5	6942.251285	7981.134688	4606.476455	30.76436849	207.6557868	238.7307424	137.7883706	6.66777E-05	7.3575E-05	0.000346954	0.000954267	0.000107481	0.000125031	0.000591459	0.001468091
GRMZM2G156356	x	GRMZM2G156356	657.5	840.5762171	684.5557542	419.9762603	23.97836477	30.65497057	24.96506096	15.31611249	0.000681484	0	0.000315922	0.000602521	0.000468175	0	0.000221966	0.000394534
GRMZM2G156486	x	GRMZM2G156486	226.5	349.5974481	284.8510381	245.0229918	6.59697699	10.18227956	8.29649335	7.13647258	0	6.31235E-05	2.25659E-05	1.23576E-05	0	6.02845E-05	2.21966E-05	1.08234E-05
GRMZM2G156516	x	GRMZM2G156516	247	708.3346987	404.7059176	236.9550268	12.42370006	35.62808841	20.35605235	11.91845417	0	3.25428E-05	0.000220815	0.000159698	0	3.12578E-05	0.000211951	0.000129881
GRMZM2G156630	x	GRMZM2G156630	517.5	742.6089583	513.5146653	493.803666	18.35631228	26.34118249	18.21494793	17.51577642	0	6.31235E-05	0	0	0	9.04268E-05	0	0
GRMZM2G156673	x	GRMZM2G156673	10042.16667	4056.73945	487.5084178	1112.42133	397.4499147	160.558055	19.29465876	44.02752684	0.002966647	0.001205086	0.001342325	0.000373986	0.002246341	0.000904268	0.001057219	0.00026968
GRMZM2G156713	x	GRMZM2G156713	428	1504.639997	806.019716	554.8107438	16.30995437	57.33787314	30.71529157	21.14237831	0	0	0	4.71943E-05	0	0	0	8.32363E-05
GRMZM2G156816	x	GRMZM2G156816	8638.666667	1829.198194	133.2494016	303.340748	300.5275705	63.63533985	4.635567093	10.55281579	0.000248507	0.000570589	0	0	0.000445568	0.001035993	0	0
GRMZM2G156861	x	GRMZM2G156861	547.1	678.5541753	4.696780475	10.60992658	11.86925213	14.72113067	0.101895945	0.23018076	0.000241105	0.000343643	0	0	0.000949155	0.001379608	0	0
GRMZM2G156960	x	GRMZM2G156960	1223	2772.787603	1181.240289	1141.893348	36.26645677	82.22337018	35.02812747	33.86134565	2.88282E-05	2.52494E-05	0	2.96583E-05	6.8173E-05	6.02845E-05	0	6.49407E-05
GRMZM2G156986	x	GRMZM2G156986	1184	887.1320864	235.099956	568.0731521	33.0959253	24.7976835	6.571664343	15.87914409	6.72626E-06	0	0	0	1.79134E-05	0	0	0
GRMZM2G157018	x	GRMZM2G157018	5657	3277.761695	3293.486842	3756.798168	244.6059322	141.7288236	142.4087713	162.442128	0.000240873	8.05822E-05	0	6.59073E-05	0.000344346	0.000125031	0	8.65876E-05
GRMZM2G157019	x	GRMZM2G157019	1160.5	231.9224901	35.48678581	114.498791	65.73384672	13.1367147	2.01006716	6.485520012	0.000686919	0	0	0	0.000661359	0	0	0
GRMZM2G157061	x	GRMZM2G157061	1217.7	1308.10976	416.2838542	488.4944925	26.9106562	28.90867374	9.199697529	10.79552216	4.00938E-05	0	0	0	0.000143308	0	0	0
GRMZM2G157156	x	GRMZM2G157156	226.25	697.5763894	901.8688288	975.5238043	5.532061147	17.05650935	22.05168401	23.85262911	0	1.62792E-05	2.1686E-05	9.44697E-05	0	2.10996E-05	3.11488E-05	0.000116866
GRMZM2G157157	x	GRMZM2G157157	1008.5	1406.958357	122.3772246	143.676089	47.75437813	66.62213327	5.794792522	6.803333946	0.00010204	6.04366E-05	3.36829E-05	0	0.000148001	9.37734E-05	5.263E-05	0
GRMZM2G157269	x	GRMZM2G157269	244.8333333	1402.769281	2167.477212	2044.621267	6.328783986	36.26068248	56.02789	52.85214296	0	0	0	7.66077E-05	0	0	0	0.000199712
GRMZM2G157296	x	GRMZM2G157296	1438.366667	1511.380602	548.296934	642.7405103	71.71749245	75.35799415	27.33828733	32.04727887	0.000387355	0.000574524	7.02049E-05	0	0.000240697	0.000369516	4.43931E-05	0
GRMZM2G157300	x	GRMZM2G157300	282.3166667	81.27170471	16.19229565	29.50184114	25.09352816	7.223781135	1.439241373	2.622251425	8.1582E-05	0.000314239	0.000116743	0.000240294	2.24349E-05	8.88628E-05	3.53019E-05	6.25948E-05
GRMZM2G157329	x	GRMZM2G157329	1356	426.1432946	299.8111537	392.125203	41.70433731	13.10621217	9.220815253	12.05997178	1.26123E-05	0	0	0	1.36346E-05	0	0	0
GRMZM2G157334	x	GRMZM2G157334	1087.333333	814.9657286	1273.349373	2111.375388	63.20478075	47.37252932	74.01756712	122.7305505	0.000137381	1.05764E-05	0	0	0.000112417	9.37734E-06	0	0
GRMZM2G157369	x	GRMZM2G157369	216.5	1513.7798	6680.517895	9337.398507	5.0820611	35.53404819	156.8166287	219.1835091	0	0	7.18005E-06	6.29115E-05	0	0	2.21966E-05	0.000173175
GRMZM2G157443	x	GRMZM2G157443	5358.5	1489.787818	257.0182649	566.7469112	413.6737205	115.0109302	19.84169112	43.7525993	0.000255598	0	0	0.00043459	7.16538E-05	0	0	0.000114031
GRMZM2G157458	x	GRMZM2G157458	64	136.5258008	411.4901561	564.0944296	5.435458149	11.59500432	34.94746128	47.90799476	0	0	0.000157327	0	0	0	0.000127457	0
GRMZM2G157462	x	GRMZM2G157462	952.3	768.2575293	318.9113943	268.9616387	19.33517619	15.59844029	6.475068776	5.460905882	2.12397E-05	0	0	0	8.45219E-05	0	0	0
GRMZM2G157564	x	GRMZM2G157564	1872	8464.123618	1361.32703	504.8556729	59.4914917	268.9868269	43.26248701	16.04413305	0	4.41865E-05	0	0	0	9.04268E-05	0	0
GRMZM2G157596	x	GRMZM2G157596	585.3333333	184.7382593	301.9594959	749.9302407	34.46173231	10.87653834	17.77798516	44.15244056	6.00588E-05	0	0	1.45555E-05	4.8695E-05	0	0	1.19827E-05
GRMZM2G157729	x	GRMZM2G157729	817	409.0061648	241.8841945	221.9242975	60.29441411	30.1845619	17.85099852	16.37796266	0.000671352	0.000237121	0	0	0.000419832	0.000155174	0	0
GRMZM2G157758	x	GRMZM2G157758	1729.833333	491.0739752	427.8419103	536.6854526	172.0009786	48.82852164	42.54122399	53.36376708	0.000561645	0	0	0	0.000156942	0	0	0
GRMZM2G157953	x	GRMZM2G157953	41	262.0076735	141.686211	45.09218795	2.67776722	17.11208681	9.253724177	2.945033725	0	0.000158646	0.000673004	8.65033E-05	0	9.37734E-05	0.000400274	4.32938E-05
GRMZM2G158021	x	GRMZM2G158021	1011.066667	1057.989271	413.5341254	637.1113548	31.77856915	33.2533811	12.99768178	20.02487858	4.61251E-05	3.38445E-05	0	0	7.7912E-05	6.25156E-05	0	0
GRMZM2G158034	x	GRMZM2G158034	4692.166667	1780.166962	372.7852058	624.2173469	221.572134	84.06252819	17.60355491	29.47661058	0.00118296	0.001337804	0.000634567	0.000123027	0.000729391	0.000869309	0.00041387	6.92701E-05
GRMZM2G158093	x	GRMZM2G158093	288.3666667	140.6196707	59.05766562	25.05121552	6.646420053	3.241072935	1.361190798	0.577393022	0	3.80918E-05	0	0	0	7.53557E-05	0	0
GRMZM2G158136	x	GRMZM2G158136	558.5119048	819.9572578	313.3796306	269.8163272	14.06671772	20.65149765	7.892800073	6.795611838	0.000148149	4.63933E-05	5.13575E-05	2.53138E-05	0.000234088	7.75868E-05	8.59248E-05	3.99425E-05
GRMZM2G158147	x	GRMZM2G158147	1009	2973.292022	5537.243248	2735.592735	35.93880584	105.9034338	197.2268682	97.43700314	0	3.27307E-05	0.00014041	0.000166599	0	6.02845E-05	0.000266359	0.00028141
GRMZM2G158153	x	GRMZM2G158153	932.1666667	325.6245076	155.2546879	279.247373	25.54723711	8.924162174	4.254956186	7.653136619	0.000102239	0	0	0	0.000107481	0	0	0
GRMZM2G158205	x	GRMZM2G158205	327.5	7709.994701	9.39356095	0	13.49834141	317.7775289	0.387167917	0	0	0.000178625	0	0	0	0.000214343	0	0
GRMZM2G158228	x	GRMZM2G158228	373	1273.859982	1275.958696	863.8248553	14.61113477	49.89957073	49.98178141	33.83769807	0	0	1.14454E-05	0	0	0	2.07658E-05	0
GRMZM2G158279	x	GRMZM2G158279	190.4154762	238.8861492	151.7786976	97.06082934	16.85952077	21.1511484	13.4385931	8.593834394	0	8.46113E-05	1.75512E-05	7.09757E-05	0	5.62641E-05	1.10983E-05	4.27774E-05
GRMZM2G158394	x	GRMZM2G158394	969	21927.52883	4132.123089	1023.857915	58.14642178	1315.797048	247.9547698	61.43826021	0	0.001726708	0.001546314	0.002570939	0	0.001475833	0.001374102	0.002039152
GRMZM2G158462	x	GRMZM2G158462	1902.833333	3327.459371	889.4310579	1284.685276	87.74435503	153.437388	41.01386767	59.24001804	0.000636008	0.000735187	0.000157496	0.000232887	0.000649735	0.000754672	0.00017185	0.000239655
GRMZM2G158479	x	GRMZM2G158479	987	754.0337116	586.5756949	549.9478608	46.16364161	35.26741846	27.4351268	25.72198171	0.000130133	0.000562738	6.76976E-05	8.31741E-05	0.000126959	0.000547023	6.65897E-05	7.9885E-05
GRMZM2G158568	x	GRMZM2G158568	9421.5	3624.883779	779.1436944	1316.957136	283.2947667	108.9965085	23.42804555	39.59953985	0.000334875	0.000109291	1.71681E-05	0	0.000186159	6.08423E-05	1.03829E-05	0
GRMZM2G158746	x	GRMZM2G158746	1096.5	8033.886454	14609.5966	12016.18393	39.01495102	285.8565313	519.82918	427.5520542	0.000158555	0.001330283	0.004383592	0.007557412	0.000107129	0.000957837	0.003178136	0.004921846
GRMZM2G158766	x	GRMZM2G158766	979.5	808.8725269	834.9831956	911.1274447	82.37341813	68.02408869	70.21992843	76.62346296	7.20705E-05	0.000727037	0.000347959	0	2.9217E-05	0.000304769	0.000151084	0
GRMZM2G158835	x	GRMZM2G158835	7672.166667	10804.67473	3289.050994	4788.908248	403.3175729	567.9901617	172.9018831	251.7477702	0.002429038	0.001731726	0.001306756	0.000427856	0.001674932	0.001215615	0.000954485	0.000274707
GRMZM2G158887	x	GRMZM2G158887	1011.333333	969.7711345	593.7948203	488.4987027	48.22087033	46.23916428	28.31242885	23.29185822	2.05916E-05	5.74148E-05	0	0	1.9478E-05	5.93898E-05	0	0
GRMZM2G159028	x	GRMZM2G159028	824.8333333	319.7026772	262.6717969	347.6224555	37.06495028	14.36625237	11.80349617	15.62086364	3.93227E-05	3.25428E-05	0	0	3.58269E-05	3.12578E-05	0	0
GRMZM2G159218	x	GRMZM2G159218	477.1166667	195.4965686	73.57419635	90.70013618	23.80648907	9.754609823	3.671100641	4.525626437	0.000306717	0.000338445	0	0	0.000107481	0.000125031	0	0
GRMZM2G159237	x	GRMZM2G159237	4409.5	1005.187869	165.9529101	290.5941001	164.6554946	37.53480118	6.19686098	10.85109769	0.000569736	0.000858712	0.000402878	7.88721E-05	0.000586819	0.00094343	0.000456849	7.82366E-05
GRMZM2G159250	x	GRMZM2G159250	478.8166667	2133.991569	1236.641176	526.6439149	25.52237265	113.7481877	65.91670492	28.07170925	8.47888E-05	0.000731642	0.000627779	0.000791239	9.73899E-05	0.000896437	0.000774754	0.00088725
GRMZM2G159369	x	GRMZM2G159369	1947.08254	406.1345621	112.154686	78.34469426	82.07321797	17.11934125	4.727532502	3.302377294	0.000670193	0.00052297	0	0	0.001018095	0.00081651	0	0
GRMZM2G159388	x	GRMZM2G159388	2672.5	159.9465449	56.10043345	120.2458345	136.3185073	8.158531057	2.861563087	6.13348276	0.000793535	0.000361526	0	0	0.000605225	0.00027128	0	0
GRMZM2G159643	x	GRMZM2G159643	835.5	1603.464112	853.5093852	957.1037932	57.52023038	110.3909337	58.76009152	65.89207741	0	0.000931201	9.47766E-05	4.49817E-05	0	0.000659214	6.65897E-05	2.8141E-05
GRMZM2G159777	x	GRMZM2G159777	1511.5	1425.237962	183.4353708	178.1583504	51.25938772	48.33398962	6.220830163	6.041870962	0.000107142	0.000394857	3.5367E-05	0	0.000148001	0.000545908	5.263E-05	0
GRMZM2G159824	x	GRMZM2G159824	67	131.3846619	118.9851054	61.00707781	1.483534775	2.909159922	2.634605098	1.350837634	0	1.96384E-05	2.8082E-05	7.76291E-05	0	6.02845E-05	8.87863E-05	0.000239655
GRMZM2G160231	x	GRMZM2G160231	91.41666667	26.31501488	49.62061594	57.86830786	4.031462571	1.160488578	2.188262417	2.551984509	0	0	0	5.82219E-05	0	0	0	7.9885E-05
GRMZM2G160268	x	GRMZM2G160268	3828.833333	27531.37027	48612.63467	43566.86364	206.1676362	1482.456152	2617.599438	2345.904486	0	0.000426394	0.004006983	0.002153972	0	0.000324753	0.003165149	0.001535778
GRMZM2G160458	x	GRMZM2G160458	368.5	69.97661338	21.13551214	69.18556288	17.71780703	3.364537672	1.01621418	3.326503262	5.72505E-05	0	0	0	7.47829E-05	0	0	0
GRMZM2G160514	x	GRMZM2G160514	1300.5	765.4584648	294.3315764	300.6145863	40.5602444	23.87326598	9.179669877	9.375625598	0.000109542	0	0	0	0.000107481	0	0	0
GRMZM2G160541	x	GRMZM2G160541	3563.7	1996.532746	256.339841	37.50314325	81.40067552	45.60403913	5.855216832	0.856632487	6.66777E-05	0	0.000101516	0	0.000107481	0	0.00017651	0
GRMZM2G160770	x	GRMZM2G160770	288	109.6776308	48.53339824	56.58627507	15.63016224	5.952358204	2.633975307	3.07101618	0.000255598	0	0	0	0.000179134	0	0	0
GRMZM2G160925	x	GRMZM2G160925	519.6666667	235.4451223	143.0343609	204.1674066	22.80015538	10.33005523	6.275572136	8.957758677	2.83997E-05	0	0	0	3.58269E-05	0	0	0
GRMZM2G161222	x	GRMZM2G161222	424	262.7693237	172.9980808	206.0094077	11.62490718	7.204408012	4.743128848	5.648208117	2.30626E-05	0	0	0	3.8956E-05	0	0	0
GRMZM2G161244	x	GRMZM2G161244	327	500.4041904	459.7626221	351.8958981	37.95165765	58.07696796	53.36010286	40.84107845	0	8.8373E-05	5.49379E-05	0	0	3.01423E-05	2.07658E-05	0
GRMZM2G161245	x	GRMZM2G161245	1011.666667	282.0009916	121.6379165	114.7935111	34.99958546	9.756096673	4.208181206	3.97139239	0.000545036	7.79315E-05	0	0	0.000709217	0.000109402	0	0
GRMZM2G161285	x	GRMZM2G161285	529.0333333	326.9573954	133.5973113	211.0785948	12.35086796	7.633181813	3.11897691	4.92786312	5.24303E-05	0	0	0	0.000143308	0	0	0
GRMZM2G161295	x	GRMZM2G161295	765	5566.139762	14961.33327	19814.92204	44.46810909	323.5499479	869.6760786	1151.806686	0	0.000522714	0.001370776	0.001330808	0	0.000366169	0.000992428	0.000860712
GRMZM2G161306	x	GRMZM2G161306	346.0730159	1603.937424	3170.255375	3425.608117	19.3158751	89.52288544	176.9460607	191.1984336	0	0	7.89805E-05	0.000116444	0	0	5.54914E-05	7.9885E-05
GRMZM2G161335	x	GRMZM2G161335	4691	3810.726432	2641.939017	1187.427616	177.9720023	144.5752746	100.2326107	45.04985512	0.001572055	0.001066625	0.00081998	0.000838411	0.002169406	0.001524059	0.00120267	0.001077181
GRMZM2G161506	x	GRMZM2G161506	490.9714286	780.7839551	308.8704728	325.9689426	22.06243474	35.08553462	13.87949329	14.6478351	0	0.000203938	0	0	0	0.000180854	0	0
GRMZM2G161658	x	GRMZM2G161658	208	139.3819891	96.54493199	151.1914537	8.887548718	5.955597205	4.125229743	6.460199089	0	8.28496E-05	0	0	0	9.04268E-05	0	0
GRMZM2G161673	x	GRMZM2G161673	2761	4473.933355	2118.769859	1035.352002	115.6717384	187.43486	88.76558956	43.37593838	0	0.000585647	0.000545348	8.14149E-05	0	0.000705543	0.000692427	8.65876E-05
GRMZM2G161868	x	GRMZM2G161868	3172.5	3329.173084	2075.803015	1034.320481	105.4036864	110.6090199	68.96683689	34.36444179	0.00022092	0.000147512	0.00019491	0.000265209	0.000318609	0.000216353	0.000295938	0.000369536
GRMZM2G161969	x	GRMZM2G161969	639	540.3908266	300.3330182	232.0921438	22.81920418	19.29779125	10.72513374	8.288197212	0	0	1.96207E-05	0	0	0	3.11488E-05	0
GRMZM2G162200	x	GRMZM2G162200	421.5	16914.91836	27658.81835	53841.84073	14.63377889	587.2578294	960.2681661	1869.299151	0	0.000676077	0.003659539	0.004707292	0	0.001106317	0.006099928	0.007199046
GRMZM2G162233	x	GRMZM2G162233	903	5247.389147	12551.88489	19799.00715	63.43860135	368.6456569	881.8095476	1390.94277	0	0.000251151	0.001468689	0.001674429	0	0.000242254	0.001488642	0.00155803
GRMZM2G162261	x	GRMZM2G162261	1555	3073.82985	1214.90055	664.4466518	108.3573018	214.1941536	84.65810003	46.30073723	0.000821267	0.001009075	0.000787482	0.002023941	0.000338087	0.000429801	0.000343699	0.000780827
GRMZM2G162276	x	GRMZM2G162276	9325	4624.740098	10.1763577	1.326240822	603.2940298	299.2040848	0.658373817	0.085803021	9.6094E-05	0.000282038	0.000137345	0	3.8956E-05	0.000125031	6.22975E-05	0
GRMZM2G162282	x	GRMZM2G162282	17.5	496.4055268	1098.002902	2671.933176	0.766337025	21.73793913	48.0823016	117.0057898	0	0	0	3.84459E-06	0	0	0	6.49407E-06
GRMZM2G162388	x	GRMZM2G162388	2680.116667	294.9490453	768.8977549	2691.04578	156.1868975	17.18849664	44.80840567	156.8238042	0	0	8.24069E-06	3.46013E-05	0	0	6.22975E-06	2.16469E-05
GRMZM2G162445	x	GRMZM2G162445	389.5333333	27.99064535	4.801153374	1.768321096	9.942011829	0.714401833	0.122539253	0.045132644	1.8401E-05	0	0	0	5.8434E-05	0	0	0
GRMZM2G162451	x	GRMZM2G162451	583	1386.965039	1233.687671	953.567151	39.46455557	93.88672189	83.51103888	64.54906315	0	0	0.000519181	0.000383932	0	0	0.00038237	0.000261302
GRMZM2G162467	x	GRMZM2G162467	442	127.9572359	61.05814618	109.6359079	27.23655065	7.884872706	3.762473508	6.755891311	3.20313E-05	0	0	0	3.8956E-05	0	0	0
GRMZM2G162486	x	GRMZM2G162486	16	215.2042679	995.4739238	2412.107863	0.794881714	10.69137109	49.45525118	119.833777	0	0	2.89147E-05	0	0	0	4.15317E-05	0
GRMZM2G162529	x	GRMZM2G162529	194	10282.27788	39727.19578	37554.71927	7.822342785	414.5953723	1601.854347	1514.257151	0	0	0.001864858	0.002824015	0	0	0.002985173	0.004119016
GRMZM2G162688	x	GRMZM2G162688	4408	1048.601932	384.6141345	685.6665049	138.0414989	32.83815391	12.04462605	21.47242108	0.000224803	0.000169224	0.000100836	0	0.000643351	0.000490085	0.000300737	0
GRMZM2G162725	x	GRMZM2G162725	642.6666667	54.49607279	16.52570908	23.87233479	16.80855602	1.425311658	0.432219876	0.624366406	7.58637E-06	0	0	0	1.9478E-05	0	0	0
GRMZM2G162748	x	GRMZM2G162748	2159.5	11559.56529	36736.12942	51460.20693	130.0385948	696.0822538	2212.139221	3098.778882	4.43511E-05	0.000394854	0.002880135	0.003861305	3.8956E-05	0.000371747	0.002739441	0.003273713
GRMZM2G162755	x	GRMZM2G162755	20	5574.137089	3601.90876	2065.39904	0.730931789	203.7156997	131.6374807	75.48329077	0	0	0.000164223	0	0	0	0.00027711	0
GRMZM2G162968	x	GRMZM2G162968	275.4928571	646.5295041	286.1762011	446.037945	5.555752794	13.03829848	5.771199463	8.995066462	0	1.28428E-05	2.59974E-05	6.79669E-06	0	5.31383E-05	0.000110059	2.38116E-05
GRMZM2G162992	x	GRMZM2G162992	961.575	464.899503	116.0651492	329.2792818	24.28952173	11.74342779	2.931822234	8.317641649	8.00783E-06	0	0	0	9.73899E-06	0	0	0
GRMZM2G163072	x	GRMZM2G163072	2726	5647.255509	1827.569469	2181.224072	63.27597478	131.0842249	42.42158461	50.63062339	0.000400622	0.000639748	0.000250391	3.61471E-05	0.001024705	0.001661493	0.000667487	9.07084E-05
GRMZM2G163081	x	GRMZM2G163081	12309	4145.471701	594.9255268	963.7349973	604.9511465	203.7377413	29.23883984	47.36474056	0.004295658	0.003335339	0.000666166	5.77795E-05	0.004454022	0.003535422	0.000717464	5.52765E-05
GRMZM2G163338	x	GRMZM2G163338	2532.841667	973.0938337	194.6685041	147.9053236	95.46102148	36.67522237	7.336919039	5.574447649	0.000349572	0.00011628	1.66275E-05	0	0.000456488	0.000150711	2.21966E-05	0
GRMZM2G163406	x	GRMZM2G163406	2533.5	129.6709489	2.087457989	13.26240822	119.6362025	6.123283954	0.098573336	0.626273596	0.00055049	2.4548E-05	0	0	0.000690098	3.01423E-05	0	0
GRMZM2G163407	x	GRMZM2G163407	275.5	1338.409838	1129.488727	1023.857915	15.19176608	73.80330012	62.28286218	56.45811231	0	0.000211528	0.000436774	0.000347672	0	0.000156289	0.000320072	0.000228062
GRMZM2G163421	x	GRMZM2G163421	2389.828571	67.38972284	17.37063255	17.69163154	81.16626656	2.288771786	0.589962564	0.600864723	5.40035E-05	0	0	0	0.000126505	0	0	0
GRMZM2G163437	x	GRMZM2G163437	872.5166667	2367.078295	7865.489516	6148.172466	30.01928683	81.44028076	270.6153302	211.5303464	6.11507E-06	0	3.70441E-05	0.000147296	1.36346E-05	0	8.73556E-05	0.00031465
GRMZM2G163561	x	GRMZM2G163561	1621.416667	1323.538617	194.8642033	392.5378113	141.3751632	115.4024698	16.99067186	34.22630239	0.000355603	0	0	0	0.000146992	0	0	0
GRMZM2G163749	x	GRMZM2G163749	2546	1463.510886	640.5886703	387.26232	60.71833373	34.90256967	15.27709217	9.235633459	3.63399E-05	8.03391E-05	6.43036E-05	1.57279E-05	5.53049E-05	0.000120569	0.00010526	2.16469E-05
GRMZM2G163809	x	GRMZM2G163809	206	779.7394063	5577.948679	12318.12475	8.148395603	30.84284053	220.6375364	487.2473475	5.9576E-05	6.02543E-05	0.000127367	9.43673E-05	9.11318E-05	9.04268E-05	0.000198338	0.000129881
GRMZM2G163939	x	GRMZM2G163939	2626.840873	423.3746054	270.94045	394.6327806	197.8990141	31.89588599	20.41191322	29.73055544	0.00052605	0.000440216	0.000254269	0.000109917	0.000291168	0.000253191	0.000149224	5.6771E-05
GRMZM2G163956	x	GRMZM2G163956	134.6666667	12.56722853	2.435367654	5.157603196	6.656562501	0.621197095	0.120380027	0.254939911	0	0	0	8.65033E-06	0	0	0	2.16469E-06
GRMZM2G163988	x	GRMZM2G163988	4009	10077.7748	7292.534484	4022.930493	264.0927334	663.8730592	480.3954516	265.0104042	0	0.000234178	0.000583115	0.000747972	0	0.000185316	0.000469725	0.00053936
GRMZM2G164020	x	GRMZM2G164020	17450.5	2839.622409	989.5420643	377.0944737	739.19961	120.2858243	41.9167994	15.97364476	0.00020966	8.03391E-05	0	0	0.000155824	6.02845E-05	0	0
GRMZM2G164088	x	GRMZM2G164088	2112.266667	709.1534728	66.02455666	215.8972698	84.77146511	28.46041166	2.649759374	8.664591529	9.6094E-05	2.94577E-05	0	0	9.73899E-05	3.01423E-05	0	0
GRMZM2G164185	x	GRMZM2G164185	451.6666667	347.0268786	279.5454157	240.3001009	13.19427182	10.13749144	8.166195279	7.019745055	1.44141E-05	0	0	0	2.53214E-05	0	0	0
GRMZM2G164352	x	GRMZM2G164352	2252.5	1548.434884	963.7532603	939.4205822	68.14788303	46.8468632	29.15771119	28.42154226	0.001034715	0.000223508	0.000155957	0.000221002	0.002208324	0.000501914	0.000358742	0.000428609
GRMZM2G164538	x	GRMZM2G164538	2420	1111.057249	257.2791971	131.2978414	100.7100929	46.23747057	10.7068644	5.464056943	0.000108776	0.001089615	0	0	7.47829E-05	0.000762481	0	0
GRMZM2G164547	x	GRMZM2G164547	195.5	40.55787388	20.35271539	16.79905041	31.68003181	6.572249282	3.298080159	2.722222258	5.67995E-05	9.81922E-05	0	0	3.58269E-05	6.02845E-05	0	0
GRMZM2G164562	x	GRMZM2G164562	955.5	1464.082123	473.5920312	379.3048751	35.48654081	54.37489274	17.58884662	14.08709359	2.62075E-05	0	0	0	3.8956E-05	0	0	0
GRMZM2G164696	x	GRMZM2G164696	4598.596032	114.311003	32.03046896	27.07355735	175.0462284	4.351264994	1.219244471	1.030558908	0.000809862	3.67875E-06	0	0	0.001280039	6.25156E-06	0	0
GRMZM2G164868	x	GRMZM2G164868	855	401.3896626	64.84166378	213.5247723	27.85442764	13.07658399	2.112429745	6.956269379	2.78983E-05	0	0	0	5.8434E-05	0	0	0
GRMZM2G164948	x	GRMZM2G164948	787.3333333	151.37798	74.10475861	188.768277	34.39019353	6.612088942	3.236846304	8.245272114	0.000228846	0	0	0	0.000204871	0	0	0
GRMZM2G164956	x	GRMZM2G164956	2719.693254	967.2001117	324.824409	503.3473371	50.16471518	17.8399965	5.991383012	9.284236655	0.000291623	0	0	0	0.000622403	0	0	0
GRMZM2G164965	x	GRMZM2G164965	1980	4976.622496	3271.829465	1233.403964	124.9228876	313.9868953	206.4274669	77.81837615	0	0.000241747	0.000255069	9.8861E-05	0	0.000250063	0.000269956	8.65876E-05
GRMZM2G164974	x	GRMZM2G164974	320.1166667	13886.84464	2556.753336	482.6779792	9.934256595	430.9537502	79.3443339	14.97906044	0	2.58363E-05	0	0	0	4.87854E-05	0	0
GRMZM2G165176	x	GRMZM2G165176	729.3333333	371.6853042	17.48246066	9.283685753	22.90252939	11.67166399	0.548984327	0.291526352	4.56425E-05	4.53275E-05	1.96207E-05	6.17881E-06	8.95672E-05	9.37734E-05	4.15317E-05	1.08234E-05
